id,genre,class,num_class,popularity,duration,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
1ShHhJlzaLuoZbJ3aP4z0m,electropop,pop,1,63,197306,0.733,0.552,7.59e-06,0.141,-7.404,1.0,0.0993,125.311,0.279
3ksNHUNCTP6Pan8rjFnmtw,dance pop,pop,1,60,225039,0.544,0.353,0.0,0.105,-7.275,0.0,0.0303,138.059,0.357
0oH0OIeKJSAT5bdFkbz20A,melodic rap,rap,0,47,211653,0.802,0.737,0.0,0.113,-4.862,0.0,0.0757,127.013,0.712
2eAZfqOm4EnOF9VvN50Tyc,melodic rap,rap,0,80,221746,0.703,0.757,0.0,0.106,-3.612,1.0,0.05,82.008,0.696
0xDUqQ3gVuhhjZnK9zXHwG,houston rap,rap,0,62,183142,0.742,0.731,0.0,0.131,-4.362,0.0,0.306,174.019,0.547
55CHeLEfn5iJ0IIkgaa4si,houston rap,rap,0,80,155497,0.843,0.741,0.0,0.096,-5.609,1.0,0.334,168.983,0.68
0B8QzDH7YWih85V5SEMnyJ,melodic rap,rap,0,77,198944,0.795,0.568,0.0,0.108,-7.817,0.0,0.142,136.173,0.478
2qG81jL9UIP54uS8gYyP4k,electropop,pop,1,77,180413,0.632,0.345,0.0,0.104,-8.0,0.0,0.0349,141.641,0.0818
1eyek0KJEh2v5HQ9uQSybb,electropop,pop,1,73,252337,0.702,0.508,0.0,0.108,-7.105,1.0,0.035,82.008,0.143
56uXDJRCuoS7abX3SkzHKQ,melodic rap,rap,0,80,224954,0.771,0.654,0.0,0.214,-6.976,0.0,0.298,155.047,0.573
0IpnZchq8ek2A6pGEP2Qb1,melodic rap,rap,0,72,238816,0.733,0.567,0.0,0.382,-6.718,1.0,0.319,75.491,0.319
59JWp4PjZ9TRM8cmtaDYB1,melodic rap,rap,0,74,219340,0.895,0.739,7.61e-06,0.102,-6.633,1.0,0.283,140.007,0.763
4SnlSaLJJ7reJMCHM5YUuX,melodic rap,rap,0,62,193861,0.802,0.748,0.0,0.165,-5.708,1.0,0.207,150.063,0.516
4lAQfuREAHG8IC0PiiigBt,melodic rap,rap,0,63,115350,0.862,0.65,0.0,0.568,-6.978,0.0,0.355,131.194,0.658
19Ec2gbNtQTE44IizcPjtD,melodic rap,rap,0,62,193313,0.762,0.622,0.0,0.145,-6.293,0.0,0.223,130.019,0.626
4sWGHlZGM1XA7TyWdtBAbA,melodic rap,rap,0,62,181825,0.867,0.768,0.0,0.254,-3.73,1.0,0.0791,102.021,0.34
0AhJag7VI8uFf3mJFsTwvf,melodic rap,rap,0,62,120076,0.817,0.656,0.0,0.115,-7.086,0.0,0.277,139.915,0.314
7vTspUAmMKFkUpKL9HLZNL,melodic rap,rap,0,63,185438,0.71,0.586,0.0,0.193,-5.331,1.0,0.381,175.987,0.207
2BjNjFJAQTxqUPGpOnrese,melodic rap,rap,0,61,172757,0.682,0.741,0.0,0.239,-4.489,1.0,0.249,164.043,0.619
4D7NrSeqkTarBrJ80b2sBc,melodic rap,rap,0,64,194843,0.95,0.654,0.0,0.138,-5.895,0.0,0.307,132.936,0.886
5erLs80hB2TbFWgSAbVQpe,melodic rap,rap,0,62,135064,0.713,0.681,0.0,0.291,-7.645,0.0,0.351,159.107,0.635
1HF6P40Z7nfExGaB1Gk99v,melodic rap,rap,0,63,176756,0.837,0.601,0.0,0.0928,-5.628,1.0,0.198,142.977,0.749
5tBdxqz8gauIO8Hh8qwo0H,melodic rap,rap,0,60,217008,0.778,0.618,0.0,0.298,-6.432,1.0,0.219,135.879,0.212
4S2uhQE8L9V6p7rj7SiauJ,melodic rap,rap,0,81,225857,0.655,0.441,0.0,0.099,-5.245,0.0,0.0629,139.957,0.273
0Li1OuXXfi7950ilZUFGkF,rap,rap,0,74,158708,0.747,0.497,0.0,0.138,-6.542,0.0,0.0401,142.046,0.0663
7AzlLxHn24DxjgQX73F9fU,rap,rap,0,83,154424,0.652,0.631,0.000579,0.165,-5.718,0.0,0.0893,127.998,0.35
13QU8HBEBaSTZGq1HzQe9S,rap,rap,0,71,216004,0.584,0.306,0.0,0.12,-8.401,0.0,0.0271,70.022,0.096
527k23H0A4Q0UJN3vGs0Da,rap,rap,0,84,167915,0.629,0.692,0.331,0.603,-8.045,1.0,0.0376,162.948,0.453
7rpNuuoMbid56XkDsx2FjE,dance pop,pop,1,80,193089,0.443,0.582,0.0,0.127,-6.02,1.0,0.0482,147.589,0.239
6SPgp2qK3fb4wPX1SldrNf,rap,rap,0,67,157133,0.748,0.789,0.0,0.13,-4.579,1.0,0.105,147.957,0.67
1h0pnN5qyrpfQMnwrGzuCu,rap,rap,0,61,183483,0.65,0.589,3.57e-05,0.128,-8.02,0.0,0.0649,160.031,0.438
79EVtighsMYkWahVb9MnF8,rap,rap,0,61,171210,0.743,0.753,3.02e-06,0.088,-4.479,1.0,0.0424,157.046,0.697
0wsfdPl7p3yKjQBmHQsaDn,dance pop,pop,1,58,179758,0.664,0.743,0.0,0.34,-7.114,1.0,0.206,161.885,0.534
62uolmVjOio9xIfwDM1ZvC,melodic rap,rap,0,66,180234,0.782,0.644,0.0,0.122,-5.559,0.0,0.162,129.972,0.434
47IXLhp3c6mu7NqvpuhuLi,rap,rap,0,65,180674,0.703,0.653,0.0,0.199,-6.226,0.0,0.079,140.044,0.414
2sGF7DBXvL2GjkbG606m1G,dance pop,pop,1,70,176283,0.723,0.726,0.000126,0.057,-3.835,0.0,0.0472,100.051,0.962
0HIj0uo7zaFIpkzUIkDlmL,dance pop,pop,1,67,174066,0.933,0.556,0.0,0.114,-6.115,1.0,0.216,106.01,0.504
0cbO20ZF2lFflZGnNUHhGB,rap,rap,0,57,185142,0.724,0.693,0.0,0.389,-5.379,0.0,0.0798,139.986,0.713
6ikDZX0oc8EKGj2vdMAEDv,dance pop,pop,1,70,207616,0.606,0.613,0.0,0.125,-6.758,1.0,0.0306,123.943,0.258
6Ms3n5sUl0Bzg3bMCtUEAw,rap,rap,0,56,236462,0.593,0.612,1.99e-06,0.0898,-6.39,0.0,0.0325,94.019,0.387
38HkYfvnhHLLB5Yaj2VpZg,rap,rap,0,63,175296,0.752,0.729,1.27e-06,0.0783,-5.436,1.0,0.174,134.038,0.366
0DrFTaAX2srXPkuag35djb,dance pop,pop,1,69,158805,0.591,0.841,0.0,0.395,-4.351,0.0,0.0304,109.034,0.392
1qCmZnC1FUpNgOydIzqIPC,australian pop,pop,1,70,221466,0.756,0.554,0.0,0.158,-4.24,0.0,0.0342,117.992,0.596
3jf3c9EOFam6Q15sho0XWw,dance pop,pop,1,68,200029,0.592,0.884,0.0,0.0699,-3.689,1.0,0.0554,82.225,0.772
4z2JaAVPemYJhFKm7e32RA,viral rap,rap,0,1,106031,0.907,0.332,0.0168,0.109,-9.828,1.0,0.0836,99.998,0.277
23jEeXRyrjFbfs2Q8tBwdI,dance pop,pop,1,59,193696,0.661,0.873,0.00164,0.136,-3.333,1.0,0.0482,146.943,0.687
57lEOoQ3Szzy1xbF89JBWR,alabama rap,rap,0,65,229806,0.972,0.691,6.18e-06,0.115,-4.288,1.0,0.0798,125.03,0.637
6apPqjW8ezpKEicAkkBlvO,classic country pop,pop,1,70,250053,0.611,0.524,0.0,0.0753,-8.256,1.0,0.035,203.787,0.73
2alc8VZAzDgdAsL2QMk3hu,viral rap,rap,0,78,106000,0.903,0.327,0.011,0.108,-9.727,1.0,0.0877,100.008,0.274
1raaNykBg1bDnWENUiglUA,dance pop,pop,1,76,221820,0.73,0.729,1.39e-06,0.349,-3.434,0.0,0.0886,113.012,0.467
3PfIrDoz19wz7qK7tYeu62,dance pop,pop,1,86,183290,0.793,0.793,0.0,0.0951,-4.521,0.0,0.083,123.95,0.679
4HDCLYli2SUdkq9OjmvhSD,pop,pop,1,79,183219,0.43,0.7,0.0,0.216,-5.35,1.0,0.264,158.373,0.731
017PF4Q3l4DBUiWoXk4OWT,dance pop,pop,1,84,221820,0.73,0.729,1.39e-06,0.349,-3.434,0.0,0.0883,113.013,0.467
3AzjcOeAmA57TIOr9zF1ZW,dance pop,pop,1,80,193829,0.647,0.844,0.000658,0.102,-3.756,1.0,0.0457,146.967,0.746
1nYeVF5vIBxMxfPoL0SIWg,dance pop,pop,1,77,208505,0.627,0.69,0.0,0.0742,-5.396,0.0,0.139,122.053,0.627
39LLxExYz6ewLAcYrzQQyP,dance pop,pop,1,82,203807,0.695,0.884,0.0,0.213,-2.278,0.0,0.0753,103.014,0.914
2nMOodYNHBAQ3Kc1QNimZU,dance pop,pop,1,69,209583,0.47,0.785,1.55e-06,0.0931,-4.015,0.0,0.0664,89.717,0.79
7aGpxzqEndzz82BfUiPOu8,pop,pop,1,53,208789,0.612,0.304,0.00752,0.108,-9.77,0.0,0.0332,119.879,0.308
6zrJLhslleCHby0wbUnvVy,dance pop,pop,1,67,184881,0.875,0.813,0.0,0.321,-4.502,1.0,0.0579,114.993,0.859
3LnJM1B5Mjgx5LfT9plXUU,pop,pop,1,75,197973,0.866,0.53,0.00159,0.0946,-6.347,0.0,0.0495,104.952,0.203
6DXZiYUbrYgrVIhfX3U9Z2,dance pop,pop,1,72,194607,0.906,0.474,5.52e-06,0.286,-6.124,1.0,0.194,106.976,0.656
2YuLSGh71kaSX9uzAfBbII,pop,pop,1,52,208762,0.443,0.519,2.33e-05,0.0919,-9.337,0.0,0.246,71.682,0.24
0l4CWlipuaIS4vzsNNWC4V,pop,pop,1,57,186339,0.38,0.274,0.000685,0.105,-13.106,0.0,0.169,178.027,0.27
4rPkN1FMzQyFNP9cLUGIIB,dance pop,pop,1,71,258004,0.659,0.667,2.85e-05,0.1,-4.668,0.0,0.0339,115.982,0.468
46Mk1NVIpCcRIAXY92mWAW,pop,pop,1,58,267384,0.74,0.465,0.00404,0.101,-8.27,0.0,0.0411,116.74,0.276
6uAFJ75WDAoAPyCWJAtvks,dance pop,pop,1,67,218754,0.68,0.701,0.000191,0.168,-5.001,1.0,0.0917,94.06,0.649
0vQcyuMEfRBd21ojZ62N2L,dance pop,pop,1,68,166266,0.768,0.486,0.0,0.098,-5.954,1.0,0.0353,125.021,0.519
1znfamHM7SiXmxJOiQ5W1Z,pop,pop,1,55,170858,0.62,0.45,9.67e-05,0.0975,-7.305,0.0,0.132,114.082,0.719
1Ew6LX4ib9JhHvF0hJNO2l,pop,pop,1,50,232549,0.641,0.41,0.00386,0.123,-8.343,0.0,0.0449,81.967,0.0388
2IubwIJI9sD15UHqFQecgF,pop,pop,1,48,226800,0.792,0.67,0.252,0.105,-7.058,0.0,0.122,107.984,0.502
6Jq89I45IO3GNlD3ulEgZf,pop,pop,1,54,286781,0.649,0.297,0.0,0.11,-13.509,1.0,0.036,133.933,0.523
6WGTfHSQtUcEx5vgpxTLCs,pop,pop,1,65,281119,0.877,0.529,0.00159,0.094,-6.235,0.0,0.0461,104.984,0.422
2BwTTHpaBZ9DuARYrIccyh,pop,pop,1,59,376061,0.285,0.329,0.0205,0.158,-12.212,1.0,0.0446,159.409,0.148
0oB9964bp22Bmok0Dmxlzb,dance pop,pop,1,56,199895,0.658,0.765,1.02e-05,0.0936,-7.002,0.0,0.0469,119.974,0.222
7BFsQB2C6KmaiqjKfHVWmG,pop,pop,1,56,212780,0.789,0.741,0.0179,0.0869,-5.671,0.0,0.133,95.986,0.814
2o2bLG5JqlwSCZNsx9BvOs,pop,pop,1,50,193328,0.724,0.61,0.0,0.0943,-6.577,0.0,0.0307,116.979,0.638
5M98ml69pyn28o5XvAUN0r,modern alternative pop,pop,1,1,192570,0.677,0.878,0.0,0.154,-3.497,0.0,0.213,90.048,0.227
6YndZBGmLySgsVScckWkmO,australian pop,pop,1,4,249369,0.364,0.606,0.000322,0.106,-9.188,0.0,0.0831,99.73,0.289
4Uxr9N0AWejJFBy3qyXprX,florida rap,rap,0,53,177946,0.676,0.529,0.0,0.149,-11.178,0.0,0.396,179.012,0.397
5qPfvvKDCoXG3rzgztsJQG,florida rap,rap,0,59,163160,0.412,0.738,0.0,0.114,-6.203,1.0,0.236,80.375,0.398
0KVNgZI1y3YTITnwITuEvj,florida rap,rap,0,56,132336,0.505,0.657,0.0,0.0801,-8.12,0.0,0.184,87.972,0.276
4zbSIYErBaRCPiZeodadtS,florida rap,rap,0,61,140068,0.705,0.69,0.0,0.0909,-6.667,1.0,0.148,160.005,0.466
4tnLapnaoDS46c9CBRUqpE,florida rap,rap,0,67,168586,0.732,0.41,0.0,0.0697,-14.41,1.0,0.127,125.947,0.586
5B47BFhAuIzJ6ZwxZPVI1i,florida rap,rap,0,52,202997,0.665,0.621,0.0,0.107,-12.599,0.0,0.238,161.849,0.389
65QRS8iMQ1TsQ93fPZIZ4i,florida rap,rap,0,73,159817,0.586,0.547,0.0,0.0963,-7.383,0.0,0.095,75.911,0.35
13iMiwdY7pgE1f7NwYKr1D,dance pop,pop,1,70,130545,0.593,0.229,0.0,0.167,-8.888,1.0,0.0307,117.823,0.42
5naCF6qs5PXR4UTGecayNP,florida rap,rap,0,51,171323,0.441,0.327,0.0,0.0775,-19.167,1.0,0.208,84.514,0.63
1EOcezY4qMN1ScTRJdTrC0,trap,rap,0,57,217728,0.787,0.518,0.0,0.132,-8.084,0.0,0.268,91.344,0.327
1ENdcyhqdylaLsPVgB83qq,florida rap,rap,0,75,167183,0.904,0.252,0.0,0.104,-17.54,0.0,0.11,117.994,0.227
7u5awC3KHNZTfHcnFwZdAb,florida rap,rap,0,51,183823,0.707,0.532,0.0,0.184,-10.65,0.0,0.117,87.47,0.55
0GO8y8jQk1PkHzS31d699N,indie pop,pop,1,84,218013,0.56,0.936,0.0,0.161,-5.835,1.0,0.0439,112.96,0.371
5EBtY2shIV1vmY4bnvvV6T,dance pop,pop,1,63,161188,0.811,0.512,0.0266,0.077,-6.38,1.0,0.173,92.025,0.336
7sMu0DXeCVYwTivw9kBl99,chicago rap,rap,0,53,180058,0.778,0.786,0.0,0.118,-4.61,0.0,0.358,159.954,0.241
58jecLK0epwMLr9cy5vFUy,dance pop,pop,1,68,219353,0.467,0.795,0.0,0.264,-3.6,1.0,0.0687,163.837,0.472
4ZTTUAjJCd4NMZmIU7RB4c,dance pop,pop,1,79,220140,0.587,0.648,0.0,0.115,-6.927,0.0,0.0439,144.028,0.281
4QnC1bIaMSfDQvF4XDhV5M,dance pop,pop,1,68,161188,0.811,0.512,0.0262,0.0768,-6.381,1.0,0.17,92.046,0.346
2iObjOsy2vpsariW4Y7hQg,melodic rap,rap,0,8,114865,0.888,0.516,0.0,0.106,-10.228,0.0,0.41,127.803,0.606
2Yer0p7uB2lVBUAtANuuQp,pop rap,pop,1,81,164640,0.769,0.479,0.0,0.0914,-5.339,1.0,0.0385,96.051,0.803
1fipvP2zmef6vN2IwXfJhY,dance pop,pop,1,75,200838,0.501,0.674,3.56e-05,0.282,-6.363,1.0,0.0408,155.051,0.152
7rTzrRdc5UbvLr0gwI1J3E,melodic rap,rap,0,24,153597,0.732,0.654,0.0,0.215,-6.136,0.0,0.045,138.049,0.369
73SBAGI4fPFm4VkB3NjXq8,art pop,pop,1,59,237713,0.528,0.504,0.0414,0.0936,-8.821,0.0,0.09,141.369,0.712
2pDKE8Q40TDGPl1O11DKKn,art pop,pop,1,57,248603,0.375,0.776,8.16e-05,0.0925,-6.767,1.0,0.274,186.814,0.647
5eU0KDvZVfFl4ehleRwGGF,melodic rap,rap,0,68,144000,0.747,0.495,0.0,0.146,-8.584,1.0,0.0491,145.095,0.489
4YKcx7YxznAdBefrYdCZ9P,electropop,pop,1,2,206586,0.717,0.474,0.000253,0.137,-10.347,1.0,0.123,94.945,0.673
2yNCD3Hs8j30hVZoH6rD3n,dance pop,pop,1,0,165009,0.43,0.703,0.0,0.132,-3.684,1.0,0.229,45.78,0.435
4SdubskbLiOkpsIjRVVsya,art pop,pop,1,55,298457,0.485,0.488,2.02e-05,0.0686,-11.34,1.0,0.171,150.856,0.339
12WhIX6MvI93bS3wPSStSY,art pop,pop,1,58,201352,0.64,0.494,4.8e-06,0.248,-8.14,1.0,0.0602,119.854,0.547
0JnSoyZMTYZLWFVdVT1JFZ,electropop,pop,1,24,219146,0.469,0.08,4.22e-05,0.112,-15.489,1.0,0.0425,101.238,0.206
3hARuUtzTdUuWH1KiLJlSf,bedroom pop,pop,1,73,139293,0.714,0.483,2.3e-05,0.28,-9.378,0.0,0.195,91.025,0.67
5hnOzmFuGltDDAm008jFDh,art pop,pop,1,51,289229,0.502,0.574,0.0,0.212,-8.456,0.0,0.385,92.101,0.474
1pV9TLnQdOHbvourRO7x4m,electropop,pop,1,9,181613,0.795,0.18,0.0,0.621,-12.293,1.0,0.0608,94.02,0.611
17QLp5uadHptxnmq9clK8U,art pop,pop,1,51,222307,0.44,0.619,0.00113,0.101,-9.846,1.0,0.112,94.968,0.552
3H3r2nKWa3Yk5gt8xgmsEt,australian pop,pop,1,85,194853,0.605,0.377,0.0,0.0808,-6.213,1.0,0.0443,73.877,0.519
2dzja72gQodveSpguIQGJl,nyc rap,rap,0,76,151640,0.815,0.567,0.0,0.0884,-4.653,0.0,0.135,95.034,0.732
6xcJyGpfZbuuiequtnlKt4,rap,rap,0,56,190557,0.764,0.628,0.0,0.114,-5.851,1.0,0.0503,140.963,0.196
7lAK3oHbfEnvUQWosrMMpR,rap,rap,0,78,150043,0.785,0.554,3.4e-06,0.116,-6.571,1.0,0.0409,128.047,0.144
3Hh1dMv74AXl5MxLvTkz8k,melodic rap,rap,0,52,177031,0.747,0.741,5.11e-05,0.102,-8.747,1.0,0.247,76.276,0.412
7wBJfHzpfI3032CSD7CE2m,rap,rap,0,80,270714,0.487,0.789,4.05e-06,0.189,-3.69,1.0,0.044,150.007,0.0564
57RA3JGafJm5zRtKJiKPIm,indie pop,pop,1,85,178000,0.682,0.683,2.32e-05,0.273,-6.444,0.0,0.0287,120.023,0.64
39Yp9wwQiSRIDOvrVg7mbk,pop rap,pop,1,85,165977,0.716,0.537,0.0,0.157,-7.648,0.0,0.0514,129.979,0.28
0OyQns5ayNK2OVaES0Vb8t,chicago rap,rap,0,15,243356,0.707,0.622,0.0,0.149,-6.951,1.0,0.031,142.942,0.223
2iz3EDFoPOjPRZs9wt5iNh,baton rouge rap,rap,0,56,153652,0.599,0.74,0.0,0.154,-3.517,0.0,0.334,100.06,0.573
6vXJljkoTUWjPXFRfuBbgZ,baton rouge rap,rap,0,51,187141,0.579,0.565,0.0,0.226,-6.901,1.0,0.418,83.973,0.631
7jx8tZVzfOAYK6bwP1mwqN,baton rouge rap,rap,0,56,184931,0.651,0.788,0.0,0.0878,-4.561,0.0,0.253,93.364,0.589
485RHcQUM5qotAlfutUhwT,baton rouge rap,rap,0,55,145851,0.738,0.678,0.0,0.25,-6.596,0.0,0.134,79.002,0.514
2twGKYnxAYNRQ9z9F3sQ4o,baton rouge rap,rap,0,53,184673,0.728,0.656,0.0,0.17,-5.652,1.0,0.416,155.866,0.817
2W9uAM0aMsZVxf3iU287sc,baton rouge rap,rap,0,52,161194,0.595,0.816,0.0,0.112,-5.097,1.0,0.308,83.3,0.665
73C80fhriFzangrzWVO4Zp,baton rouge rap,rap,0,52,161018,0.623,0.721,0.0,0.109,-4.584,0.0,0.339,166.637,0.719
69LBT3f9OkihRMqNpwDBrt,baton rouge rap,rap,0,51,194092,0.495,0.819,0.0,0.08,-4.367,1.0,0.417,177.956,0.236
2GCgo6ZOGVGh4n4BUfRGOq,baton rouge rap,rap,0,56,154654,0.836,0.615,0.0,0.114,-5.418,1.0,0.397,148.959,0.699
5yrqY5yKBuBjIS4luMlgCx,melodic rap,rap,0,61,211862,0.911,0.492,0.0,0.0924,-8.064,0.0,0.215,144.94,0.9
2n460Dh5V5aPXkfTAh2Myz,baton rouge rap,rap,0,56,211474,0.891,0.648,0.0,0.235,-4.804,1.0,0.261,127.942,0.652
1IeXZVBNGJJExnzNmXcLRX,baton rouge rap,rap,0,58,172669,0.823,0.381,0.0,0.0718,-12.361,0.0,0.307,83.497,0.794
7jbsiLaF8d3JmePMsOjFiX,baton rouge rap,rap,0,52,149289,0.723,0.723,0.0,0.112,-4.15,0.0,0.169,82.85,0.354
7b0XnbCVKMogwyt5i66o6H,baton rouge rap,rap,0,51,133045,0.546,0.796,0.0,0.089,-3.182,0.0,0.13,80.05,0.588
13KcxQJSvNbTFRB1pNf9DZ,dance pop,pop,1,60,271464,0.469,0.413,0.0,0.119,-7.573,0.0,0.0575,100.959,0.442
14XHY8rgI4mOW2VvWqBk2J,baton rouge rap,rap,0,55,147931,0.498,0.654,0.0,0.258,-6.022,0.0,0.164,83.127,0.359
0ROE31C8Wu4neZoR9stM9e,melodic rap,rap,0,60,251336,0.859,0.477,0.0,0.0819,-6.116,1.0,0.428,145.979,0.153
0IGQvkMGwRuL0wWzVQw1Bc,emo rap,rap,0,56,224329,0.764,0.538,0.0,0.0967,-5.358,1.0,0.271,129.942,0.233
5RqR4ZCCKJDcBLIn4sih9l,melodic rap,rap,0,82,147800,0.728,0.431,0.0,0.0996,-9.966,0.0,0.0622,130.022,0.629
5v4GgrXPMghOnBBLmveLac,houston rap,rap,0,78,242000,0.822,0.743,0.0,0.127,-4.772,0.0,0.28,84.459,0.636
11VApNQCWLJdzxWrlmwzUa,dance pop,pop,1,74,206220,0.856,0.641,4.97e-06,0.427,-4.64,0.0,0.204,111.004,0.745
1VbClJ27jcsMNmOxHnXlKV,electropop,pop,1,16,180053,0.831,0.452,0.0,0.359,-5.111,0.0,0.047,93.04,0.534
0eUK9CbVwOk5zmMzxiKW8g,dance pop,pop,1,0,134853,0.717,0.597,0.0,0.14,-4.465,1.0,0.0838,77.048,0.44
5Bkw0lMhwk8tF4kMgCCJLv,gauze pop,pop,1,59,203492,0.253,0.352,0.00191,0.0668,-11.509,1.0,0.0357,141.97,0.099
0pYacDCZuRhcrwGUA5nTBe,k-pop,pop,1,78,167573,0.676,0.869,0.0,0.132,-1.573,1.0,0.0423,120.029,0.594
4HBZA5flZLE435QTztThqH,dance pop,pop,1,87,228482,0.597,0.45,0.0,0.382,-6.658,1.0,0.0418,178.765,0.537
0uDdI4fAXCuNhQbmxENdsO,dance pop,pop,1,72,167810,0.574,0.791,0.0,0.0982,-3.752,1.0,0.11,119.537,0.612
4NhDYoQTYCdWHTvlbGVgwo,emo rap,rap,0,76,132303,0.611,0.688,0.0,0.251,-5.688,1.0,0.341,178.462,0.393
5nexAvWNhwg51EavnDgViy,dance pop,pop,1,74,168182,0.653,0.453,0.00101,0.113,-5.395,0.0,0.0351,111.737,0.0405
1YqXXJDSlDHrp66g9as4uo,dance pop,pop,1,61,191128,0.665,0.749,1.95e-06,0.0837,-6.526,0.0,0.0834,146.886,0.701
24QjawKdGJmsAIVe3EhzGH,dance pop,pop,1,64,134853,0.717,0.597,0.0,0.14,-4.465,1.0,0.0838,77.048,0.44
1Fraz3CzCuOULnToogIwWW,dance pop,pop,1,58,185883,0.426,0.408,0.0,0.159,-4.751,1.0,0.0441,132.203,0.0493
6TrdeNEgbKuBqIToRfdWMY,dance pop,pop,1,62,165009,0.43,0.703,0.0,0.132,-3.684,1.0,0.229,45.78,0.435
4ot7u8Ij91aHKohSV2QYZi,dance pop,pop,1,63,122813,0.771,0.513,1.21e-05,0.0985,-7.156,0.0,0.0778,142.049,0.51
0QUbiLQySWPq5Lh3f7A9bN,dance pop,pop,1,62,278715,0.663,0.626,7.25e-06,0.0984,-4.756,1.0,0.0567,105.026,0.494
5ftR963YlX88OeCAPnXG2Z,dance pop,pop,1,58,145806,0.486,0.602,2.26e-05,0.115,-8.65,0.0,0.356,174.676,0.44
12xVuIohhHSklxvi1ItKGA,dance pop,pop,1,60,183019,0.724,0.564,0.0,0.107,-4.627,0.0,0.0591,113.943,0.541
4bzd4evyqXabRtesx4emPn,dance pop,pop,1,55,230573,0.687,0.527,1.07e-06,0.216,-4.344,1.0,0.106,126.087,0.651
4J4yA7A68PmgSbjAn425eY,dance pop,pop,1,58,245674,0.491,0.464,1.57e-06,0.107,-7.188,0.0,0.0872,124.352,0.183
2tSDwInMbSGmUySTeUgO5e,electropop,pop,1,1,184556,0.679,0.481,1.02e-05,0.284,-9.045,1.0,0.0593,80.011,0.486
0SQW4Z8PYiNn1TUwoXMY4l,dance pop,pop,1,48,104264,0.623,0.669,0.0,0.111,-4.732,0.0,0.541,92.409,0.304
5E1aFH3QO8NHlocnXIPTYo,dance pop,pop,1,0,176960,0.755,0.578,0.0,0.25,-8.932,0.0,0.145,94.148,0.581
04fBskFuMgIx0T0ob7uIhd,dance pop,pop,1,60,183218,0.621,0.427,8.35e-06,0.135,-9.733,0.0,0.333,192.183,0.408
2l8nEO0vsTRCRnGqQty6qx,emo rap,rap,0,76,179404,0.931,0.387,0.0,0.136,-9.127,1.0,0.412,125.978,0.376
3H7ihDc1dqLriiWXwsc2po,dance pop,pop,1,89,166793,0.789,0.72,0.0,0.129,-5.652,0.0,0.218,122.031,0.664
2QqJTIlGKRLJC3onkavYEz,chicago rap,rap,0,81,163902,0.752,0.673,0.0,0.133,-5.792,0.0,0.153,164.009,0.35
4PklAHGXT5ityno3IA8SKd,chicago rap,rap,0,79,165726,0.92,0.833,0.0,0.0596,-3.18,1.0,0.253,141.034,0.645
3WnTQDd9A3bpBfzCziElU9,melodic rap,rap,0,72,283270,0.474,0.681,4.27e-05,0.0972,-3.473,0.0,0.038,121.96,0.0384
4uqh9bualXNHXXwO2wPorc,dance pop,pop,1,76,173123,0.639,0.546,0.0,0.122,-5.382,1.0,0.0407,122.179,0.149
65jw6GhwQW3Db55PxlPEpS,chicago rap,rap,0,74,194117,0.829,0.52,0.0,0.134,-10.34,1.0,0.294,136.103,0.248
4SIB2yxKoFOrbkjA4zfQbB,chicago rap,rap,0,73,171441,0.597,0.477,0.0,0.113,-9.638,0.0,0.642,80.382,0.512
3JKgcAa7r07ocVWcV8bS0H,chicago rap,rap,0,84,163797,0.783,0.479,0.0,0.101,-10.646,1.0,0.541,176.027,0.533
3TciLI5wo7RddPtAFhiU9V,chicago rap,rap,0,68,174968,0.622,0.679,0.0,0.112,-6.183,0.0,0.29,160.059,0.418
1VLtjHwRWOVJiE5Py7JxoQ,chicago rap,rap,0,88,132832,0.832,0.534,0.0,0.165,-7.813,0.0,0.253,93.924,0.116
2iP3unJbxZvRuqyrS0ocZy,chicago rap,rap,0,77,204000,0.776,0.64,0.0,0.101,-8.058,1.0,0.184,160.038,0.326
2iW6Hb6kfrz2K7EhPibFiq,chicago rap,rap,0,72,170057,0.732,0.462,0.0,0.12,-10.191,0.0,0.406,180.067,0.117
40j4RoqmLiivqzRObbQ4BF,chicago rap,rap,0,76,176574,0.807,0.665,0.0,0.0788,-5.249,0.0,0.276,164.964,0.557
58GJNfq2m0Qr5nIUCDbXVQ,chicago rap,rap,0,69,180058,0.779,0.797,0.0,0.118,-4.583,0.0,0.356,159.958,0.231
4dKe8YJZg545pXqWBksYIe,chicago rap,rap,0,65,199458,0.539,0.705,0.0,0.093,-6.89,1.0,0.284,83.367,0.456
192RjH0gN6en7nE6ElN96T,chicago rap,rap,0,72,184444,0.562,0.589,0.0,0.0684,-7.509,1.0,0.265,88.903,0.188
1F8yKtk5CQBptos4kM7aO7,chicago rap,rap,0,66,199549,0.763,0.558,0.0,0.12,-5.506,1.0,0.285,77.026,0.276
3c7peg169veVaJRzlbCaKw,la pop,pop,1,12,224994,0.455,0.677,0.0,0.0899,-7.719,1.0,0.0751,169.919,0.248
6V1Jx3o0S2MtBI9yIDXsJS,chicago rap,rap,0,65,176542,0.796,0.612,0.0,0.0607,-6.994,1.0,0.433,87.542,0.545
3U3STxSn8EgiwtbgG7g6k1,melodic rap,rap,0,44,166457,0.853,0.852,0.0,0.342,-5.063,1.0,0.201,98.022,0.832
